RA_ITEMID,ADVNUM,PARCEL,FACEVALUE,BID
6434867,002756,R09340-018,1298.13,
6434868,002757,R09340-027,1427.54,
6434869,002758,R09340-029,833.49,
6434870,002759,R09340-048,210.94,
6434871,002760,R09340-054,798.51,
6434872,002761,R09340-057,237.31,
6434873,002762,R09340-067,2283.19,
6434874,002763,R09340-151,233.36,
6434875,002764,R09358-005,885.59,
6434876,002765,R09363-001,1909.57,
6434877,002766,R09363-004,269.28,
6434878,002767,R09363-007,214.79,
6434879,002768,R09372-004,701,
6434880,002769,R09375-004,2622,
6434881,002770,R09377-003,1145.69,
6434882,002771,R09377-004,1426.72,
6434883,002772,R09377-006,1392.39,
6434884,002773,R09389-003,1522.19,
6434885,002774,R09391-000,1951.67,
6434886,002775,R09392-003,2271.35,
6434887,002776,R09393-101,799.28,
6434890,002779,R09413-000,7032.27,
6434891,002780,R09433-000,993.5,
6434892,002781,R09433-011,709.16,
6434894,002783,R09435-001,153.12,
6434896,002785,R09436-005,1105.04,
6434897,002786,R09436-006,946.45,
6434900,002789,R09449-202,2026.79,
6434901,002790,R09449-204,931.4,
6434902,002791,R09449-206,933.71,
6434903,002792,R09451-003,1092.84,
6434904,002793,R09451-019,371.09,
6434905,002794,R09451-021,1539.53,
6434906,002795,R09451-030,655.67,
6434907,002796,R09451-051,940.47,
6434909,002798,R09462-006,77.68,
6434910,002799,R09465-000,489.38,
6434911,002800,R09465-102,287.61,
6434912,002801,R09475-104,1160.76,
6434913,002802,R09475-115,1165.44,
6434914,002803,R09475-118,565.99,
6434915,002804,R09475-122,1709.8,
6434916,002805,R09475-123,1031.39,
6434917,002806,R09477-101,1447.01,
6434918,002807,R09477-110,934.18,
6434919,002808,R09477-202,1243.21,
6434920,002809,R09490-000,85.77,
6434921,002810,R09491-001,194.9,
6434922,002811,R09499-002,97.88,
6434923,002812,R09510-000,3663.61,
6434924,002813,R09533-102,2094.9,
6434925,002814,R09533-233,1848.61,
6434926,002815,R09535-000,1639.35,
6434927,002816,R09552-102,1295.19,
6434928,002817,R09553-002,293.88,
6434929,002818,R09553-004,1216.48,
6434930,002819,R09553-012,1998.18,
6434931,002820,R09553-015,1020.92,
6434932,002821,R09553-018,929.59,
6434934,002823,R09560-003,4440.68,
6434935,002824,R09579-012,2470.07,
6434936,002825,R09587-004,42.9,
6434937,002826,R09587-005,53.71,
6434938,002827,R09596-000,2545.27,
6434939,002828,R09598-004,1876.42,
6434940,002829,R09598-008,80.38,
6434941,002830,R09606-000,1277.17,
6434942,002831,R09606-001,57.46,
6434943,002832,R09607-102,725.44,
6434944,002833,R09611-002,2275.98,
6434947,002836,R09617-228,630.26,
6434948,002837,R09619-000,1792.01,
6434949,002838,R09620-001,1291.59,
6434950,002839,R09621-105,593.62,
6434951,002840,R09621-420,2113.24,
6434952,002841,R09625-000,2628.04,
6434953,002842,R09625-001,256.71,
6434954,002843,R09625-002,211.14,
6434957,002846,R09626-111,1012.87,
6434958,002847,R09626-112,777.83,
6434959,002848,R09626-125,1526.89,
6434960,002849,R09626-129,1415.96,
6434961,002850,R09626-131,491.6,
6434962,002851,R09630-006,2183,
6434963,002852,R09630-010,1193.58,
6434964,002853,R09630-013,1691.32,
6434965,002854,R09630-017,1112.73,
6434967,002856,R09643-004,1325.41,
6434970,002859,R09647-003,608.82,
6434971,002860,R09649-002,1045.27,
6434972,002861,R09650-002,1640.41,
6434973,002862,R09656-000,1394.69,
6434974,002863,R09660-001,4467.98,
6434975,002864,R09679-002,856.08,
6434976,002865,R09682-002,1057.97,
6434977,002866,R09690-005,1361.83,
6434978,002867,R09693-000,1117.04,
6434979,002868,R09694-001,180.98,
6434982,002871,R09696-216,610.91,
6434983,002872,R09698-000,1425.2,
6434984,002873,R09698-004,1690.29,
6434985,002874,R09698-007,1057.07,
6434987,002876,R09699-000,2482.74,
6434988,002877,R09701-000,1710.83,
6434989,002878,R09707-002,1936.26,
6434990,002879,R09717-001,2467.86,
6434991,002880,R09717-003,358.39,
6434992,002881,R09724-001,2667.91,
6434993,002882,R09726-000,307.16,
6434994,002883,R09736-110,2890.81,
6434995,002884,R09739-000,839.79,
6434996,002885,R09739-001,250.27,
6434997,002886,R09741-000,1406.21,
6434998,002887,R09755-000,841.49,
6434999,002888,R09769-000,1437.49,
6435001,002890,R09777-000,120.44,
6435002,002891,R09784-101,4096.37,
6435003,002892,R09784-112,959.11,
6435004,002893,R09784-124,995.4,
6435005,002894,R09784-126,1758.47,
6435006,002895,R09784-148,1300.27,
6435007,002896,R09784-149,744.74,
6435010,002899,R09813-014,2963.8,
6435011,002900,R09814-012,920.17,
6435012,002901,R09815-000,1778.07,
6435013,002902,R09818-009,807.26,
6435015,002904,R09820-000,676.19,
6435016,002905,R09827-001,811.47,
6435017,002906,R09827-023,992.3,
6435018,002907,R09829-000,1012.74,
6435019,002908,R09829-002,610.91,
6435020,002909,R09830-000,650.27,
6435021,002910,R09832-003,126.03,
6435022,002911,R09832-005,451.14,
6435023,002912,R09832-007,176.08,
6435025,002914,R09852-002,341.98,
6435026,002915,R09859-839,57.11,
6435027,002916,R09860-014,824.57,
6435028,002917,R09860-020,988.66,
6435029,002918,R09860-028,2358.21,
6435030,002919,R09879-006,1191.95,
6435031,002920,R09885-002,115.53,
6435032,002921,R09886-001,138.55,
6435033,002922,R09886-101,1066.27,
6435034,002923,R09886-102,1061.63,
6435035,002924,R09886-103,1823,
6435036,002925,R09886-104,1542.58,
6435037,002926,R09888-013,904.75,
6435039,002928,R09889-004,1251.05,
6435040,002929,R09891-004,820.61,
6435042,002931,R09894-000,2194.06,
6435043,002932,R09898-004,1923.16,
6435044,002933,R09907-000,137.67,
6435045,002934,R09907-006,84.16,
6435046,002935,R09907-007,560.74,
6435047,002936,R09908-002,73.23,
6435048,002937,R09908-006,559.15,
6435049,002938,R09908-007,49.38,
6435050,002939,R09909-011,1047.54,
6435051,002940,R09917-006,1269.72,
6435052,002941,R09918-101,1268.01,
6435053,002942,R09918-103,1640.85,
6435054,002943,R09919-000,790.65,
6435055,002944,R09919-001,704.07,
6435056,002945,R09922-000,84.27,
6435057,002946,R09922-001,1032.19,
6435058,002947,R09924-000,334.68,
6435059,002948,R09925-103,1205.05,
6435060,002949,R09925-106,909.4,
6435061,002950,R09925-112,859.66,
6435063,002952,R09925-120,809.77,
6435064,002953,R09925-133,580.95,
6435065,002954,R09928-000,598.45,
6435066,002955,R09929-000,612.52,
6435070,002959,R09937-009,187.68,
6435072,002961,R09939-000,3270.48,
6435073,002962,R09939-001,2559.88,
6435074,002963,R09939-002,2271.02,
6435075,002964,R09939-003,3042.61,
6435076,002965,R09943-002,565.99,
6435077,002966,R09944-004,2285.71,
6435078,002967,R09946-005,78.82,
6435079,002968,R09946-006,78.82,
6435080,002969,R09947-000,119.35,
6435081,002970,R09949-005,53.54,
6435082,002971,R09953-002,1373.54,
6435083,002972,R09954-005,91.13,
6435084,002973,R09954-008,96.38,
6435085,002974,R09958-001,708.28,
6435087,002976,R09962-000,185.49,
6435088,002977,R09963-000,1022.18,
6435089,002978,R09963-001,103.13,
6435090,002979,R09964-002,2650.27,
6435091,002980,R09969-007,51.32,
6435092,002981,R09971-003,565.99,
6435093,002982,R09973-010,1871.32,
6435094,002983,R09973-012,752.51,
6435095,002984,R09973-022,1745.93,
6435096,002985,R09974-201,977.39,
6435097,002986,R09974-215,1480.28,
6435098,002987,R09974-217,868.66,
6435099,002988,R09974-322,565.99,
6435100,002989,R09976-004,604.07,
6435101,002990,R09976-015,257.49,
6435102,002991,R09976-019,364.08,
6435103,002992,R09976-021,693.16,
6435104,002993,R09976-022,1608.73,
6435105,002994,R09977-101,1588.63,
6435106,002995,R09977-102,1747.39,
6435107,002996,R09980-001,1006.66,
6435108,002997,R09980-007,291.8,
6435109,002998,R09983-007,912.39,
6435111,003000,R09983-012,706.94,
6435112,003001,R09983-018,2094.5,
6435113,003002,R09983-037,1028.03,
6435117,003006,R09984-006,912.19,
6435119,003008,R09984-015,720.62,
6435120,003009,R09986-020,560.74,
6435121,003010,R09986-034,1249.02,
6435122,003011,R09989-000,1236.96,
6435123,003012,R09991-000,4187.85,
6435124,003013,R09991-002,410.11,
6435125,003014,R09991-004,1417.2,
6435126,003015,R09994-000,8609.27,
6435127,003016,R09996-008,1579.35,
6435129,003018,R10006-000,5422.31,
6435131,003020,R10006-205,6325.2,
6435134,003023,R10012-020,2094.35,
6435136,003025,R10012-120,304.54,
6435137,003026,R10013-005,898.06,
6435138,003027,R10013-014,1753.35,
6435139,003028,R10013-034,1977.02,
6435140,003029,R10013-040,81.23,
6435141,003030,R10014-001,36.19,
6435142,003031,R10017-007,155.35,
6435143,003032,R10020-011,2842.16,
6435144,003033,R10021-001,239.96,
6435145,003034,R10021-003,1587.88,
6435146,003035,R10021-004,1954.89,
6435147,003036,R10021-016,3489.43,
6435148,003037,R10023-001,473.22,
6435149,003038,R10023-007,962.96,
6435150,003039,R10024-061,2581.61,
6435151,003040,R10024-075,1518.67,
6435153,003042,R10024-084,1751.04,
6435154,003043,R10024-098,1115.77,
6435155,003044,R10024-109,1540.77,
6435156,003045,R10024-113,1322.98,
6435157,003046,R10024-115,416.26,
6435158,003047,R10024-116,565.99,
6435159,003048,R10025-107,3048.92,
6435161,003050,R10027-122,2822.25,
6435162,003051,R10032-000,7718.21,
6435163,003052,R10036-000,3106.65,
6435164,003053,R10042-002,2052.8,
6435165,003054,R10042-003,346.44,
6435167,003056,R10042-012,960.5,
6435168,003057,R10042-019,1089.36,
6435170,003059,R10049-000,2056.32,
6435171,003060,R10050-000,105.48,
6435172,003061,R10052-002,713.56,
6435173,003062,R10052-004,580.92,
6435174,003063,R10053-000,989.61,
6435175,003064,R10055-103,4823.89,
6435176,003065,R10055-107,457.36,
6435178,003067,R10058-033,308.41,
6435180,003069,R10058-594,3407.37,
6435181,003070,R10058-627,5718.97,
6435182,003071,R10058-643,1375.41,
6435183,003072,R10058-676,4411.88,
6435184,003073,R10068-011,743,
6435185,003074,R10068-013,737.05,
6435186,003075,R10068-043,963.7,
6435187,003076,R10068-044,583.68,
6435188,003077,R10130-000,123.64,
6435189,003078,R10265-000,793.85,
6435190,003079,R10269-009,243.75,
6435191,003080,R10269-041,2135.07,
6435192,003081,R10274-001,48.05,
6435193,003082,R10275-000,2907.16,
6435194,003083,R10275-002,605.38,
6435195,003084,R10276-014,702.11,
6435196,003085,R10329-000,949.15,
6435197,003086,R10348-000,485.34,
6435198,003087,R10362-000,120.44,
6435199,003088,R10377-000,66.34,
6435200,003089,R10425-000,933.29,
6435201,003090,R10442-000,565.99,
6435203,003092,R10454-000,58.69,
6435204,003093,R10469-000,66.16,
6435206,003095,R10496-000,300.93,
6435207,003096,R10513-003,123.51,
6435208,003097,R10513-024,119.31,
6435209,003098,R10514-000,313.04,
6435210,003099,R10516-004,616.59,
6435211,003100,R10519-012,2847.25,
6435212,003101,R10519-020,384.05,
6435213,003102,R10519-029,831.37,
6435214,003103,R10519-033,382.27,
6435216,003105,R10541-002,958.79,
6435217,003106,R10546-000,3251.91,
6435218,003107,R10550-005,6020.54,
6435219,003108,R10551-001,108.44,
6435220,003109,R10563-004,173.76,
6435221,003110,R10563-006,145.81,
6435222,003111,R10563-007,105.37,
6435223,003112,R10563-008,63.66,
6435224,003113,R10563-009,62.3,
6435228,003117,R10596-000,2067.08,
6435229,003118,R10596-001,1003.47,
6435230,003119,R10596-003,2462.65,
6435231,003120,R10596-004,378.02,
6435232,003121,R10601-003,270.94,
6435233,003122,R10612-003,85.52,
6435236,003125,R10629-005,560.74,
6435238,003127,R10646-000,62.75,
6435239,003128,R10647-006,1257.52,
6435240,003129,R10649-000,998.79,
6435241,003130,R10662-000,121.5,
6435243,003132,R10669-001,404.38,
6435244,003133,R10672-000,143.5,
6435245,003134,R10673-000,148.75,
6435246,003135,R10679-001,98,
6435247,003136,R10679-002,94.99,
6435248,003137,R10681-000,656.99,
6435249,003138,R10683-000,148.75,
6435250,003139,R10700-000,609.62,
6435251,003140,R10706-000,668.23,
6435252,003141,R10712-000,1572.98,
6435253,003142,R10716-000,935.13,
6435254,003143,R10718-000,179.49,
6435255,003144,R10720-000,379.13,
6435256,003145,R10739-000,154,
6435258,003147,R10750-000,184.74,
6435259,003148,R10752-000,144.51,
6435260,003149,R10754-000,133,
6435261,003150,R10757-000,145.49,
6435262,003151,R10769-000,162.16,
6435263,003152,R10771-000,639.94,
6435264,003153,R10772-000,1605.16,
6435265,003154,R10777-001,136.31,
6435266,003155,R10780-000,794.12,
6435267,003156,R10786-000,774.27,
6435269,003158,R10805-001,373.88,
6435270,003159,R10806-000,164.87,
6435272,003161,R10830-000,2764.25,
6435273,003162,R10840-102,1708.78,
6435274,003163,R10840-104,916.51,
6435275,003164,R10844-000,720.72,
6435276,003165,R10844-001,755.4,
6435277,003166,R10846-002,198.75,
6435278,003167,R10846-103,1713.67,
6435279,003168,R10846-104,1680.22,
6435280,003169,R10850-000,1302.22,
6435281,003170,R10861-000,985.73,
6435282,003171,R10863-000,902.22,
6435283,003172,R10866-000,839.07,
6435284,003173,R10868-000,202,
6435285,003174,R10869-000,152.84,
6435286,003175,R10880-000,844.07,
6435287,003176,R10881-000,839.58,
6435288,003177,R10882-000,398.98,
6435289,003178,R10883-000,792.33,
6435290,003179,R10884-000,893.05,
6435291,003180,R10887-000,627.83,
6435292,003181,R10891-000,1012.76,
6435293,003182,R10897-001,1224.23,
6435294,003183,R10901-000,155.49,
6435295,003184,R10904-000,502.01,
6435296,003185,R10926-002,2659.39,
6435298,003187,R10936-002,990.01,
6435299,003188,R10936-003,926.05,
6435300,003189,R10944-000,902.5,
6435301,003190,R10947-000,2510.54,
6435302,003191,R10949-000,125.32,
6435303,003192,R10957-000,158.09,
6435304,003193,R10958-000,91.84,
6435306,003195,R10961-000,147.59,
6435307,003196,R10963-000,906.59,
6435308,003197,R10967-000,1014.81,
6435309,003198,R10976-000,162.31,
6435313,003202,R10985-000,135.27,
6435314,003203,R10986-000,124.77,
6435315,003204,R10988-000,767.6,
6435316,003205,R10989-000,155.52,
6435317,003206,R10990-000,202.81,
6435318,003207,R10993-000,172.86,
6435320,003209,R11004-000,1266.02,
6435321,003210,R11006-000,379.13,
6435322,003211,R11009-000,1236.65,
6435324,003213,R11013-004,460.33,
6435325,003214,R11017-000,196.75,
6435326,003215,R11018-000,158.09,
6435327,003216,R11018-001,373.88,
6435328,003217,R11018-002,161.79,
6435329,003218,R11022-000,182.24,
6435330,003219,R11024-000,1949.5,
6435331,003220,R11030-000,2072.83,
6435332,003221,R11043-000,1394.88,
6435333,003222,R11046-000,278.57,
6435334,003223,R11055-001,336.53,
6435335,003224,R11058-000,1293.53,
6435336,003225,R11060-000,429.87,
6435337,003226,R11071-000,216.53,
6435338,003227,R11072-000,167.63,
6435339,003228,R11075-001,158.5,
6435340,003229,R11075-002,187.49,
6435341,003230,R11077-000,177.99,
6435342,003231,R11080-000,128.25,
6435343,003232,R11082-000,112.48,
6435344,003233,R11083-000,153.76,
6435345,003234,R11087-000,177.9,
6435346,003235,R11088-001,153.5,
6435347,003236,R11097-000,763.58,
6435348,003237,R11106-000,379.13,
6435349,003238,R11107-000,564.46,
6435351,003240,R11110-000,1750.44,
6435352,003241,R11111-000,373.88,
6435354,003243,R11113-000,183.01,
6435355,003244,R11115-000,1179.55,
6435356,003245,R11118-000,804.65,
6435357,003246,R11118-001,780.65,
6435358,003247,R11122-000,178.25,
6435359,003248,R11123-000,416.9,
6435360,003249,R11135-000,2485.21,
6435362,003251,R11142-000,251.96,
6435363,003252,R11145-001,182.52,
6435366,003255,R11147-002,373.88,
6435367,003256,R11150-000,192.72,
6435368,003257,R11154-002,1060.9,
6435369,003258,R11155-000,1574.23,
6435370,003259,R11174-004,921.53,
6435371,003260,R11178-000,1252.21,
6435372,003261,R11194-000,373.88,
6435373,003262,R11201-000,183.01,
6435374,003263,R11206-000,1117.91,
6435375,003264,R11208-000,146.96,
6435376,003265,R11209-000,962.66,
6435377,003266,R11209-106,2170.37,
6435378,003267,R11210-000,1311.61,
6435379,003268,R11211-000,2211.52,
6435380,003269,R11214-000,284.38,
6435381,003270,R11218-000,1522.03,
6435383,003272,R11224-000,225.7,
6435384,003273,R11249-000,201.33,
6435385,003274,R11254-000,1443.02,
6435386,003275,R11255-000,844.93,
6435387,003276,R11256-002,161.18,
6435388,003277,R11257-000,853.13,
6435390,003279,R11264-000,156.7,
6435391,003280,R11264-002,475.13,
6435392,003281,R11265-000,170.41,
6435393,003282,R11266-000,1697,
6435394,003283,R11267-000,4529.13,
6435395,003284,R11273-001,170.42,
6435396,003285,R11274-000,986.49,
6435398,003287,R11277-000,634.95,
6435399,003288,R11278-000,965.24,
6435400,003289,R11281-000,817.43,
6435401,003290,R11281-001,1199.95,
6435402,003291,R11284-000,250.53,
6435403,003292,R11285-000,1698.77,
6435404,003293,R11304-000,2382.56,
6435405,003294,R11317-003,1294.87,
6435406,003295,R11318-000,1586.74,
6435407,003296,R11324-999,162.19,
6435408,003297,R11325-000,2013.76,
6435409,003298,R11325-001,166.42,
6435410,003299,R11325-003,808.71,
6435411,003300,R11326-000,156.76,
6435412,003301,R11327-000,472.97,
6435413,003302,R11327-001,962.9,
6435415,003304,R11329-001,1153.31,
6435416,003305,R11331-000,138.73,
6435418,003307,R11335-000,153.02,
6435419,003308,R11336-000,145.15,
6435420,003309,R11337-000,165.15,
6435421,003310,R11339-000,170.76,
6435422,003311,R11343-000,145.15,
6435423,003312,R11344-000,927.59,
6435425,003314,R11345-001,1082.45,
6435426,003315,R11345-003,1338.57,
6435428,003317,R11346-000,217.43,
6435429,003318,R11348-000,825.7,
6435430,003319,R11350-000,563.6,
6435431,003320,R11351-000,136.45,
6435432,003321,R11353-000,829.97,
6435433,003322,R11354-000,1333.02,
6435434,003323,R11355-001,1798.35,
6435437,003326,R11361-000,845.68,
6435438,003327,R11362-000,825.95,
6435439,003328,R11364-000,867.46,
6435440,003329,R11365-000,126,
6435441,003330,R11367-000,178.57,
6435442,003331,R11368-000,178.57,
6435443,003332,R11369-000,160.59,
6435444,003333,R11369-002,860.86,
6435445,003334,R11371-001,894.13,
6435446,003335,R11373-002,1092.01,
6435447,003336,R11374-000,708.27,
6435448,003337,R11375-000,156.06,
6435449,003338,R11383-000,165.32,
6435450,003339,R11385-000,1149.98,
6435451,003340,R11387-000,521.62,
6435452,003341,R11388-000,191.34,
6435453,003342,R11389-000,158.54,
6435454,003343,R11391-000,5780.68,
6435455,003344,R11397-000,152.51,
6435456,003345,R11399-000,120.26,
6435457,003346,R11403-000,140.18,
6435458,003347,R11409-000,965.24,
6435459,003348,R11410-000,1430.69,
6435460,003349,R11415-001,340.37,
6435461,003350,R11427-000,980.53,
6435462,003351,R11436-002,1077.57,
6435463,003352,R11438-000,235.62,
6435464,003353,R11440-001,140.15,
6435465,003354,R11441-000,1888.91,
6435466,003355,R11454-000,2151.88,
6435467,003356,R11461-000,1801.91,
6435468,003357,R11469-000,1281.08,
6435469,003358,R11469-001,169.67,
6435470,003359,R11470-000,1318.1,
6435471,003360,R11475-000,948.43,
6435472,003361,R11482-000,191.6,
6435473,003362,R11485-000,1841.91,
6435474,003363,R11494-000,963.01,
6435475,003364,R11495-000,966.96,
6435477,003366,R11509-000,182.11,
6435478,003367,R11510-000,988.64,
6435479,003368,R11512-008,749.73,
6435480,003369,R11516-005,944.99,
6435483,003372,R11518-000,905.02,
6435484,003373,R11525-000,833.13,
6435485,003374,R11526-000,1119.34,
6435486,003375,R11532-001,416.21,
6435487,003376,R11533-001,1269.4,
6435488,003377,R11540-000,125.94,
6435489,003378,R11550-000,155.38,
6435490,003379,R11554-001,1028.4,
6435492,003381,R11555-003,909.97,
6435493,003382,R11555-004,268.67,
6435494,003383,R11555-010,171.97,
6435495,003384,R11555-011,838.73,
6435497,003386,R11573-000,470.8,
6435498,003387,R11575-001,253.05,
6435499,003388,R11590-000,184.11,
6435500,003389,R11601-000,1727.21,
6435501,003390,R11602-002,357.88,
6435502,003391,R11612-000,174.74,
6435503,003392,R11619-000,187.49,
6435504,003393,R11619-005,118.76,
6435505,003394,R11626-000,1060.28,
6435506,003395,R11627-000,113.01,
6435507,003396,R11632-000,57.12,
6435508,003397,R11633-014,1961.44,
6435509,003398,R11634-001,560.74,
6435511,003400,R11642-000,249.26,
6435512,003401,R11651-000,1622.99,
6435514,003403,R11660-001,660.08,
6435515,003404,R11666-001,230.38,
6435516,003405,R11671-900,351.94,
6435517,003406,R11674-007,184.74,
6435518,003407,R11686-000,822.45,
6435519,003408,R11688-001,174.24,
6435520,003409,R11689-000,302.53,
6435521,003410,R11691-000,1244.95,
6435523,003412,R11697-002,2066.88,
6435524,003413,R11702-005,698.68,
6435525,003414,R11702-016,1927,
6435526,003415,R11702-019,1826.32,
6435527,003416,R11702-020,1773.78,
6435528,003417,R11709-001,2637.5,
6435529,003418,R11709-002,265.54,
6435530,003419,R11709-004,2033.78,
6435531,003420,R11709-011,179.49,
6435532,003421,R11713-000,195.75,
6435533,003422,R11715-001,974.9,
6435535,003424,R11729-000,1389.06,
6435536,003425,R11731-000,167.14,
6435537,003426,R11734-000,207.59,
6435540,003429,R11737-000,216.36,
6435541,003430,R11738-000,379.13,
6435542,003431,R11740-000,795.98,
6435543,003432,R11742-000,198.04,
6435544,003433,R11744-000,728.76,
6435546,003435,R11755-000,2000,
6435547,003436,R11756-001,160.69,
6435548,003437,R11758-000,147.99,
6435549,003438,R11760-000,407.46,
6435550,003439,R11763-000,180.1,
6435551,003440,R11764-000,177.5,
6435553,003442,R11767-000,916.34,
6435554,003443,R11768-000,1079.05,
6435555,003444,R11769-000,954.48,
6435556,003445,R11771-000,167.15,
6435557,003446,R11776-000,379.13,
6435558,003447,R11779-000,163.34,
6435559,003448,R11780-000,1137.69,
6435560,003449,R11780-001,141.52,
6435561,003450,R11788-028,130.81,
6435562,003451,R11809-000,202.71,
6435563,003452,R11813-001,129.49,
6435564,003453,R11818-000,189.52,
6435565,003454,R11818-001,281.98,
6435566,003455,R11824-000,622.55,
6435568,003457,R11825-001,184.51,
6435569,003458,R11829-000,266.4,
6435570,003459,R11839-000,128.76,
6435571,003460,R11843-000,159.49,
6435572,003461,R11851-000,131.5,
6435573,003462,R11862-000,1450.22,
6435574,003463,R11870-000,164,
6435575,003464,R11880-000,1432.06,
6435576,003465,R11892-000,1035.99,
6435577,003466,R11894-000,326.67,
6435578,003467,R11896-000,769.52,
6435579,003468,R11900-001,1244.83,
6435581,003470,R11913-000,151.75,
6435582,003471,R11914-000,373.88,
6435583,003472,R11924-000,672.11,
6435584,003473,R11928-000,1145.59,
6435585,003474,R11929-000,221.75,
6435586,003475,R11932-000,141.59,
6435587,003476,R11936-000,379.13,
6435588,003477,R11940-000,135.73,
6435589,003478,R11941-000,136.78,
6435590,003479,R11942-000,4301.66,
6435591,003480,R11945-000,128.51,
6435592,003481,R11946-000,179.02,
6435593,003482,R11950-000,117.29,
6435594,003483,R11961-000,261.08,
6435595,003484,R11967-000,1316.4,
6435596,003485,R11968-000,954.89,
6435597,003486,R11975-000,800.11,
6435598,003487,R11977-000,1136.5,
6435599,003488,R11980-000,1009.1,
6435600,003489,R11989-000,1346.45,
6435601,003490,R12003-000,448.38,
6435602,003491,R12003-001,1827.58,
6435603,003492,R12004-001,1545.92,
6435604,003493,R12020-000,3794.4,
6435605,003494,R12031-000,1091.99,
6435606,003495,R12049-000,182.27,
6435609,003498,R12075-000,223.57,
6435610,003499,R12076-000,887.67,
6435611,003500,R12093-000,187.52,
6435612,003501,R12094-000,182.27,
6435613,003502,R12100-000,226.87,
6435614,003503,R12115-000,347.22,
6435615,003504,R12116-000,2285.17,
6435616,003505,R12127-001,218.99,
6435617,003506,R12129-000,213.74,
6435618,003507,R12131-000,163.34,
6435619,003508,R12132-000,213.74,
6435620,003509,R12133-000,1408.67,
6435621,003510,R12136-000,213.74,
6435622,003511,R12151-000,1111.76,
6435623,003512,R12153-000,1938.36,
6435624,003513,R12153-001,250.42,
6435625,003514,R12154-000,194.25,
6435626,003515,R12155-000,171.01,
6435627,003516,R12158-000,133.5,
6435628,003517,R12163-001,176.01,
6435629,003518,R12171-000,1364.32,
6435630,003519,R12191-000,1174.45,
6435631,003520,R12202-000,1760.76,
6435632,003521,R12219-000,2949.15,
6435633,003522,R12239-001,201.17,
6435634,003523,R12247-000,5964.96,
6435635,003524,R12255-000,1390.22,
6435636,003525,R12268-000,2189.35,
6435637,003526,R12268-001,1660.05,
6435638,003527,R12269-000,1749.55,
6435639,003528,R12270-000,1583.22,
6435640,003529,R12275-000,2121.45,
6435641,003530,R12283-000,3229.54,
6435642,003531,R12290-000,408.06,
6435645,003534,R12311-000,3393.56,
6435646,003535,R12313-000,3969.83,
6435647,003536,R12317-000,1696.48,
6435648,003537,R12336-000,2225.77,
6435649,003538,R12339-000,1978.88,
6435650,003539,R12350-001,235.9,
6435651,003540,R12360-000,1793.84,
6435653,003542,R12384-000,1448.21,
6435654,003543,R12402-000,2744.38,
6435655,003544,R12404-000,906.11,
6435656,003545,R12426-000,2949.7,
6435657,003546,R12429-000,3297.28,
6435658,003547,R12443-000,151.6,
6435659,003548,R12448-000,425.09,
6435660,003549,R12468-000,2435.65,
6435661,003550,R12489-000,1444.97,
6435662,003551,R12494-000,5621.75,
6435663,003552,R12495-000,3051.37,
6435664,003553,R12498-000,1734.19,
6435665,003554,R12499-000,357.14,
6435666,003555,R12500-000,2367.25,
6435667,003556,R12527-000,2424.12,
6435668,003557,R12530-000,2663.41,
6435669,003558,R12538-000,448.48,
6435670,003559,R12547-000,898.87,
6435671,003560,R12550-000,1536.2,
6435672,003561,R12557-000,4115.17,
6435674,003563,R12585-000,1775.11,
6435676,003565,R12630-000,1623.55,
6435679,003568,R12706-001,1543.95,
6435681,003570,R12738-001,4248.93,
6435685,003574,R12766-000,5134.36,
6435686,003575,R12767-000,3052.62,
6435688,003577,R12777-000,201.34,
6435689,003578,R12781-000,2598.34,
6435690,003579,R12782-000,658.46,
6435691,003580,R12807-000,3262.9,
6435692,003581,R12811-000,837.22,
6435693,003582,R12824-000,229.47,
6435694,003583,R12826-000,194.77,
6435695,003584,R12834-000,1945.61,
6435696,003585,R12841-009,152.91,
6435697,003586,R12843-000,958.69,
6435698,003587,R12845-000,2368.17,
6435699,003588,R12864-000,1363.28,
6435700,003589,R12876-000,1416.07,
6435701,003590,R12889-000,993.66,
6435702,003591,R12896-000,1106.33,
6435703,003592,R12903-000,4027.33,
6435704,003593,R12909-000,1558.08,
6435706,003595,R12911-000,1630.82,
6435707,003596,R12917-000,373.88,
6435708,003597,R12933-000,1501.35,
6435709,003598,R12935-000,613.89,
6435710,003599,R12941-002,887.09,
6435711,003600,R12942-000,1643.95,
6435712,003601,R12946-000,1659.46,
6435713,003602,R12965-000,883.68,
6435714,003603,R12967-000,1494.68,
6435715,003604,R12968-000,2090.03,
6435716,003605,R12971-000,767.76,
6435717,003606,R12980-000,2429.29,
6435719,003608,R12986-000,1518.66,
6435720,003609,R12995-001,154,
6435721,003610,R12996-000,1728.07,
6435722,003611,R13016-000,1503.85,
6435723,003612,R13032-000,2948.85,
6435724,003613,R13032-001,995.75,
6435725,003614,R13034-000,1476.85,
6435726,003615,R13053-000,1509.36,
6435727,003616,R13056-000,1008.16,
6435728,003617,R13063-000,373.88,
6435730,003619,R13094-000,1009.95,
6435731,003620,R13098-000,984.71,
6435732,003621,R13101-000,1131.5,
6435733,003622,R13101-001,147.46,
6435734,003623,R13104-000,148.01,
6435735,003624,R13105-000,992.97,
6435736,003625,R13107-005,1800.6,
6435737,003626,R13107-008,111.51,
6435738,003627,R13110-000,1338.59,
6435739,003628,R13112-000,379.13,
